03858332,-122.258486,37.868252
03859451,-122.258486,37.868252
03860410,-122.258486,37.868252
03862980,-122.258486,37.868252
03862999,-122.258486,37.868252
03863723,-122.258486,37.868252
03863784,-122.258486,37.868252
03863807,-122.258486,37.868252
03864280,-122.258486,37.868252
03865748,-122.258486,37.868252
03865865,-122.258486,37.868252
03865937,-122.258486,37.868252
03867281,-122.258486,37.868252
03867543,-122.258486,37.868252
03867547,-122.258486,37.868252
03867548,-122.258486,37.868252
03867933,-122.258486,37.868252
03868186,-122.258486,37.868252
03869613,-122.258486,37.868252
03869613,-122.258486,37.868252
03870866,-122.258486,37.868252
03873448,-122.258486,37.868252
03873514,-122.258486,37.868252
03874228,-122.258486,37.868252
03875154,-122.258486,37.868252
03875265,-122.258486,37.868252
03875526,-87.908634,41.88402
03876589,-122.258486,37.868252
03876780,-122.258486,37.868252
03876807,-122.258486,37.868252
03878409,-122.258486,37.868252
03879246,-122.258486,37.868252
03879451,-122.258486,37.868252
03880818,-122.258486,37.868252
03881001,-122.258486,37.868252
03881062,-87.908634,41.88402
03881527,-122.258486,37.868252
03884819,-87.908634,41.88402
03884823,-122.258486,37.868252
03885043,-122.258486,37.868252
03886282,-122.258486,37.868252
03886282,-122.258486,37.868252
03887068,-122.258486,37.868252
03887403,-90.323138,38.737643
03887734,-122.258486,37.868252
03888992,-122.258486,37.868252
03889660,-122.258486,37.868252
03890410,-122.258486,37.868252
03890957,-122.258486,37.868252
03891424,-122.258486,37.868252
03891424,-122.258486,37.868252
03891688,-122.258486,37.868252
03892218,-122.258486,37.868252
03892270,-122.258486,37.868252
03892963,-122.258486,37.868252
03893444,-122.258486,37.868252
03894718,-122.258486,37.868252
03894832,-122.258486,37.868252
03895156,-122.258486,37.868252
03895244,-122.258486,37.868252
03895288,-122.258486,37.868252
03896169,-122.258486,37.868252
03897055,-122.258486,37.868252
03897463,-122.258486,37.868252
03897463,-122.258486,37.868252
03897516,-122.258486,37.868252
03897561,-122.258486,37.868252
03897561,-122.258486,37.868252
03898465,-122.258486,37.868252
03898465,-122.258486,37.868252
03900334,-122.258486,37.868252
03900571,-122.258486,37.868252
03900592,-122.258486,37.868252
03900687,-122.258486,37.868252
03900692,-122.258486,37.868252
03901664,-122.258486,37.868252
03901921,-122.258486,37.868252
03901922,-122.258486,37.868252
03901998,-122.258486,37.868252
03902071,-122.258486,37.868252
03902127,-122.258486,37.868252
03903115,-122.258486,37.868252
03903251,-122.258486,37.868252
03903303,-122.258486,37.868252
03903460,-122.258486,37.868252
03903764,-122.258486,37.868252
03903872,-122.258486,37.868252
03906488,-122.258486,37.868252
03907609,-90.323138,38.737643
03907661,-122.258486,37.868252
03908006,-122.258486,37.868252
03908488,-122.258486,37.868252
03910598,-122.258486,37.868252
03911368,-122.258486,37.868252
03911618,-122.258486,37.868252
03912463,-122.258486,37.868252
03912826,-122.258486,37.868252
03912930,-122.258486,37.868252
03912930,-122.258486,37.868252
03913457,-122.258486,37.868252
03913962,-122.258486,37.868252
03914054,-122.258486,37.868252
03914259,-122.258486,37.868252
03914259,-122.258486,37.868252
03914811,-122.258486,37.868252
03915440,-122.258486,37.868252
03915889,-122.258486,37.868252
03916327,-122.258486,37.868252
03916888,-122.258486,37.868252
03916888,-122.258486,37.868252
03917845,-122.258486,37.868252
03919339,-122.258486,37.868252
03919432,-122.258486,37.868252
03919432,-122.258486,37.868252
03919580,-122.258486,37.868252
03920273,-122.258486,37.868252
03920830,-122.258486,37.868252
03920830,-122.258486,37.868252
03922090,-122.258486,37.868252
03923796,-122.258486,37.868252
03925056,-122.258486,37.868252
03925056,-122.258486,37.868252
03925558,-122.258486,37.868252
03925899,-122.258486,37.868252
03925899,-122.258486,37.868252
03926295,-122.258486,37.868252
03927086,-122.258486,37.868252
03927219,-122.258486,37.868252
03927220,-122.258486,37.868252
03927807,-122.258486,37.868252
03928407,-122.258486,37.868252
03928407,-122.258486,37.868252
03928436,-122.258486,37.868252
03928552,-122.258486,37.868252
03928600,-122.258486,37.868252
03929723,-122.258486,37.868252
03929894,-122.258486,37.868252
03930331,-122.258486,37.868252
03931358,-122.258486,37.868252
03931412,-122.258486,37.868252
03931506,-122.258486,37.868252
03932125,-122.258486,37.868252
03932338,-122.258486,37.868252
03932352,-122.258486,37.868252
03933026,-122.258486,37.868252
03933026,-122.258486,37.868252
03933026,-122.258486,37.868252
03933468,-122.258486,37.868252
03933619,-122.258486,37.868252
03934530,-122.258486,37.868252
03935131,-122.258486,37.868252
03935390,-122.258486,37.868252
03936267,-122.258486,37.868252
03936393,-122.258486,37.868252
03936667,-122.258486,37.868252
03937098,-122.258486,37.868252
03938190,-122.258486,37.868252
03939273,-122.258486,37.868252
03942124,-122.258486,37.868252
03942840,-122.258486,37.868252
03943439,-122.258486,37.868252
03944496,-90.323138,38.737643
03944506,-122.258486,37.868252
03946047,-122.258486,37.868252
03946164,-87.908634,41.88402
03946220,-122.258486,37.868252
03946532,-122.258486,37.868252
03946621,-122.258486,37.868252
03948138,-122.258486,37.868252
03948382,-122.258486,37.868252
03948743,-122.258486,37.868252
03948958,-122.258486,37.868252
03949093,-122.258486,37.868252
03951143,-122.258486,37.868252
03951143,-122.258486,37.868252
03951820,-122.258486,37.868252
03952389,-122.258486,37.868252
03953327,-122.258486,37.868252
03953364,-122.258486,37.868252
03954561,-122.258486,37.868252
03954991,-122.258486,37.868252
03955930,-122.258486,37.868252
03956093,-122.258486,37.868252
03957375,-122.258486,37.868252
03957825,-122.258486,37.868252
03957926,-122.258486,37.868252
03959416,-122.258486,37.868252
03959489,-122.258486,37.868252
03959653,-122.258486,37.868252
03960080,-122.258486,37.868252
03960943,-122.258486,37.868252
03960951,-122.258486,37.868252
03961795,-122.258486,37.868252
03962339,-122.258486,37.868252
03962405,-122.258486,37.868252
03963275,-122.258486,37.868252
03965354,-122.258486,37.868252
03965354,-122.258486,37.868252
03965354,-122.258486,37.868252
03967131,-87.908634,41.88402
03968094,-122.258486,37.868252
03968095,-122.258486,37.868252
03968096,-122.258486,37.868252
03968224,-122.258486,37.868252
03968234,-122.258486,37.868252
03968467,-122.258486,37.868252
03968858,-122.258486,37.868252
03969275,-122.258486,37.868252
03969441,-122.258486,37.868252
03969443,-122.258486,37.868252
03969824,-122.258486,37.868252
03972775,-122.258486,37.868252
03972889,-122.258486,37.868252
03972897,-122.258486,37.868252
03972918,-122.258486,37.868252
03973040,-122.258486,37.868252
03973406,-122.258486,37.868252
03974065,-122.258486,37.868252
03975270,-122.258486,37.868252
03976469,-122.258486,37.868252
03977512,-122.258486,37.868252
03978106,-122.258486,37.868252
03978173,-122.258486,37.868252
03978859,-122.258486,37.868252
03979594,-122.258486,37.868252
03981995,-122.258486,37.868252
03982095,-122.258486,37.868252
03982445,-122.258486,37.868252
03983020,-122.258486,37.868252
03984266,-122.258486,37.868252
03984410,-122.258486,37.868252
03984580,-122.258486,37.868252
03984580,-122.258486,37.868252
03984685,-122.258486,37.868252
03984686,-122.258486,37.868252
03985131,-122.258486,37.868252
03985131,-122.258486,37.868252
03985459,-122.258486,37.868252
03986393,-122.258486,37.868252
03988122,-122.258486,37.868252
03988471,-122.258486,37.868252
03988791,-122.258486,37.868252
03989619,-122.258486,37.868252
03991195,-122.258486,37.868252
03992686,-122.258486,37.868252
03993050,-122.258486,37.868252
03993050,-122.258486,37.868252
03993782,-122.258486,37.868252
03994424,-87.908634,41.88402
03995032,-122.258486,37.868252
03996268,-122.258486,37.868252
03996268,-122.258486,37.868252
03996379,-122.258486,37.868252
03996425,-122.258486,37.868252
03997324,-122.258486,37.868252
03997324,-122.258486,37.868252
03998620,-122.258486,37.868252
04000205,-122.258486,37.868252
04001215,-122.258486,37.868252
04002122,-122.258486,37.868252
04002721,-122.258486,37.868252
04003179,-122.258486,37.868252
04003499,-122.258486,37.868252
04003499,-122.258486,37.868252
04004143,-87.908634,41.88402
04004347,-122.258486,37.868252
04004347,-122.258486,37.868252
04005942,-122.258486,37.868252
04006154,-122.258486,37.868252
04006260,-122.258486,37.868252
04006268,-122.258486,37.868252
04007227,-122.258486,37.868252
04007573,-122.258486,37.868252
04009267,-122.258486,37.868252
04009324,-122.258486,37.868252
04009325,-122.258486,37.868252
04009709,-122.258486,37.868252
04009709,-122.258486,37.868252
04010263,-122.258486,37.868252
04011154,-122.258486,37.868252
04011375,-122.258486,37.868252
04011866,-122.258486,37.868252
04012405,-122.258486,37.868252
04012526,-122.258486,37.868252
04012529,-122.258486,37.868252
04012565,-122.258486,37.868252
04012627,-122.258486,37.868252
04013260,-122.258486,37.868252
04013260,-122.258486,37.868252
04013774,-122.258486,37.868252
04013774,-122.258486,37.868252
04016266,-122.258486,37.868252
04017521,-122.258486,37.868252
04017605,-122.258486,37.868252
04017666,-122.258486,37.868252
04017667,-122.258486,37.868252
04017668,-122.258486,37.868252
04018537,-122.258486,37.868252
04018813,-122.258486,37.868252
04018917,-122.258486,37.868252
04018991,-87.908634,41.88402
04020161,-122.258486,37.868252
04020249,-122.258486,37.868252
04022224,-122.258486,37.868252
04022484,-90.323138,38.737643
04022537,-122.258486,37.868252
04022559,-122.258486,37.868252
04022877,-122.258486,37.868252
04022888,-122.258486,37.868252
04023220,-122.258486,37.868252
04023716,-122.258486,37.868252
04025012,-122.258486,37.868252
04025012,-122.258486,37.868252
04025683,-122.258486,37.868252
04026072,-122.258486,37.868252
04027494,-122.258486,37.868252
04027494,-122.258486,37.868252
04027577,-122.258486,37.868252
04029657,-122.258486,37.868252
04029714,-122.258486,37.868252
04029714,-122.258486,37.868252
04029818,-122.258486,37.868252
04029867,-122.258486,37.868252
04030426,-122.258486,37.868252
04032306,-122.258486,37.868252
04032926,-122.258486,37.868252
04033493,-122.258486,37.868252
04035349,-122.258486,37.868252
04035574,-122.258486,37.868252
04036477,-122.258486,37.868252
04036797,-122.258486,37.868252
04038222,-122.258486,37.868252
04039030,-122.258486,37.868252
04039030,-122.258486,37.868252
04039731,-122.258486,37.868252
04040625,-122.258486,37.868252
04041248,-87.908634,41.88402
04041476,-122.258486,37.868252
04042091,-122.258486,37.868252
04042689,-122.258486,37.868252
04043943,-122.258486,37.868252
04045440,-122.258486,37.868252
04045440,-122.258486,37.868252
04046214,-122.258486,37.868252
04046590,-122.258486,37.868252
04046824,-122.258486,37.868252
04047002,-122.258486,37.868252
04047844,-122.258486,37.868252
04048122,-122.258486,37.868252
04048123,-122.258486,37.868252
04049056,-122.258486,37.868252
04049722,-122.258486,37.868252
04050210,-122.258486,37.868252
04051239,-122.258486,37.868252
04052069,-122.258486,37.868252
04053558,-122.258486,37.868252
04054566,-122.258486,37.868252
04054566,-122.258486,37.868252
04055675,-122.258486,37.868252
04055675,-122.258486,37.868252
04056803,-122.258486,37.868252
04057952,-122.258486,37.868252
04059625,-122.258486,37.868252
04060480,-122.258486,37.868252
04060558,-122.258486,37.868252
